839321642467790848,864927037,Destinbeach22,2017-03-08 03:47:28,RT @Cernovich: EVIDENCE INDICATES MICHAEL HASTINGS WAS ASSASSINATED  https://t.co/0dLkcxnoID  Check the date.  2013 https://t.co/O4qWbmLcXZ,368
839321629104668672,2794422915,PNNpatriot,2017-03-08 03:47:24,Conspiracy guru visits Alex Jones... https://t.co/lme9I08SxU,0
839321624637628416,3009577536,psgcindy,2017-03-08 03:47:23,RT @PrisonPlanet: The deep state is now on the ropes. Their mass surveillance of Americans will be exposed like never before. https://t.co/…,3284
839321601518759936,812079905429225472,nocount23,2017-03-08 03:47:18,RT @infowars: Liberal Snowflake Exorcism Caught On Tape - Full Video: https://t.co/R1swIzrSCu https://t.co/pYWukkSZER,135
839321579213438977,417394211,Sascha_Reiche,2017-03-08 03:47:12,RT @RealAlexJones: Rand Paul: Public Will ‘Live in Fear’ After #Vault7 Leaks - https://t.co/ePGgjXAeWq,301
839321568887074816,44290258,BamaGirlzRbest,2017-03-08 03:47:10,RT @LibertyNews1776: RAND PAUL: Public Will 'Live in Fear' After #Vault7 Leak. Via @infowars. #wikileaks #wiretap #infowars https://t.co/ZP…,87
839321559516983296,2445287439,AnnKirsch1,2017-03-08 03:47:08,"RT @Zeke311: CIA Turned Samsung Smart TVs into Listening Devices, WikiLeaks Dump Reveals  https://t.co/bj0aFk23fn",5
839321546107711490,533535507,jajulierangelo,2017-03-08 03:47:05,RT @PrisonPlanet: No compromise. No half-measures. No weakness. Support Rand Paul's efforts for a #FullRepeal https://t.co/OfELAxTFKw,1481
839321538708938752,141938077,TroubledDays,2017-03-08 03:47:03,RT @PrisonPlanet: Rand Paul: Public Will ‘Live in Fear’ After Vault 7 Leaks https://t.co/Q2VMYTlGHf #Vault7,1228
839321535231897600,869176992,mglessman,2017-03-08 03:47:02,RT @chuck0421: CIA creates chilling effect on free speech... https://t.co/oU2vDEvQYY,5
839321528864944128,703828166092017664,Trumplican1,2017-03-08 03:47:00,RT @PrisonPlanet: Wikileaks: CIA Explored Car Hacking to Carry Out “Undetectable Assassinations” - https://t.co/tVn6ZKwU7i @wikileaks #Vaul…,4390
839321519100588033,32452446,JewelsinMo,2017-03-08 03:46:58,RT @PrisonPlanet: The deep state is now on the ropes. Their mass surveillance of Americans will be exposed like never before. https://t.co/…,3284
839321507537039361,2869532963,ThatConservativ,2017-03-08 03:46:55,"RT @United_Ignited: CIA Turned Samsung Smart TVs into Listening Devices, WikiLeaks Dump Reveals  https://t.co/uLQ6zazQjw",1
